유형,논문 ID,저자명,주저자 소속기관,논문명,논문영어명,학술지명,저자키워드,참고문헌 수,인용된 총 횟수,발행기관명,발행연도,발행일,권,호,특별호,시작 페이지,끝 페이지,논문번호,DOI,주제분야,URL,KCI 등재 구분,반출일,논문명_원본,기관_부모,발행월,발행호,발행순서,주저자_소속_게재시점,기관_부모_보정,소속_판정
J,ART002252820,이영진,금강대학교,『십지경』 「서품」의 게송: 7세기 산스크리트 사본을 통한 교정과 제안,The Verses in the Nidānaparivarta of the Daśabhūmikasūtra: their corrections and suggestions based on the seventh century Sanskrit manuscript,인도철학,"십지경, 서품, 7세기 산스크리트 사본, 게송, 운율, 교정",42.0,1.0,인도철학회,2017,Aug. 31.,,50.0,,275.0,302.0,,10.32761/kjip.2017..50.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002252820,등재,2026-04-13,『십지경』 「서품」의 게송: 7세기 산스크리트 사본을 통한 교정과 제안,금강대학교,8,제50집,49,금강대학교,금강대학교,일치
J,ART002252824,황정일,동국대학교 전자불전문화콘텐츠연구소,"각천(覺天, Buddhadeva)의 사상적 경향성 연구",Research on the Ideological Tendency of Buddhadeva,인도철학,"각천, 불타제바, 법구, 비유자, 대덕, 대부동설, 마투라",29.0,1.0,인도철학회,2017,Aug. 31.,,50.0,,359.0,384.0,,10.32761/kjip.2017..50.011,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002252824,등재,2026-04-13,"각천(覺天, Buddhadeva)의 사상적 경향성 연구",동국대학교,8,제50집,49,보조사상연구원,보조사상연구원,보정적용
J,ART002252823,배경아,동국대학교,쁘라즈냐까라굽따(Prajñākaragupta)의 언어의미,Prajñākaragupta’s Philosophy of Language,인도철학,"쁘라즈냐까라굽따, 아뽀하, 타자의 배제, 언어대상, 보편, 실재, 잠재인상",20.0,0.0,인도철학회,2017,Aug. 31.,,50.0,,337.0,358.0,,10.32761/kjip.2017..50.010,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002252823,등재,2026-04-13,쁘라즈냐까라굽따(Prajñākaragupta)의 언어의미,동국대학교,8,제50집,49,동국대학교,동국대학교,일치
J,ART002220274,박기열,연세대학교,인식의 ‘등불 비유’에 관한 해석 논쟁__실재의 내속성과 변충의 동일성 비교를 중심으로,The Argument on the Interpretation on the Metaphor of a Lamp on Cognition : focusing on the comparision of inherence(samavāya) of reality and identity(tādātmya) of accompaniment(vyāpti),인도철학,등불 조명 내속 변충 소취 능취 동일성 자기인식,38.0,3.0,인도철학회,2017,Apr. 30.,,49.0,,31.0,56.0,,10.32761/kjip.2017..49.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002220274,등재,2026-04-13,인식의 ‘등불 비유’에 관한 해석 논쟁__실재의 내속성과 변충의 동일성 비교를 중심으로__,연세대학교,4,제49집,48,연세대학교,연세대학교,일치
J,ART002220284,김선희,동국대학교,인도 나식(Nāsik) 석굴사원(石窟寺院) 시론,A Study on India Nāsik Cave Temple,인도철학,"나식 석굴사원, 인도불교, 판둘레나석굴군, 비하라, 차이티야",86.0,3.0,인도철학회,2017,Apr. 30.,,49.0,,347.0,400.0,,10.32761/kjip.2017..49.012,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002220284,등재,2026-04-13,인도 나식(Nāsik) 석굴사원(石窟寺院) 시론,동국대학교,4,제49집,48,한국미술사연구소,한국미술사연구소,보정적용
J,ART002220273,김재권,능인대학원대학교,초기 유식사상의 이숙개념에 보이는 인과론의 특징,Characteristic of the Causality Theory as Shown in the Early Vijñaptimātravāda’s Concept of “Ripening” (vipāka),인도철학,"인과론, 이숙, 상속전변차별, 종자, 알라야식, 이숙식, 식전변",28.0,2.0,인도철학회,2017,Apr. 30.,,49.0,,5.0,29.0,,10.32761/kjip.2017..49.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002220273,등재,2026-04-13,초기 유식사상의 이숙개념에 보이는 인과론의 특징,능인대학원대학교,4,제49집,48,능인대학원대학교,능인대학원대학교,일치
J,ART002220276,차상엽,금강대학교,일곱 가지 금강구의 상호 관계(anuśleṣa)에 대한 옥 로댄쎄랍의 이해,rNgog Blo ldan shes rab’s Understanding of the Anuśleṣa between Each Topic of the Seven Vajrapadas,인도철학,"보성론, 금강구, 옥 로댄쎄랍, 보성론요의, 인과관계, 여래장, 절대부정, 공성",24.0,2.0,인도철학회,2017,Apr. 30.,,49.0,,85.0,120.0,,10.32761/kjip.2017..49.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002220276,등재,2026-04-13,일곱 가지 금강구의 상호 관계(anuśleṣa)에 대한 옥 로댄쎄랍의 이해,금강대학교,4,제49집,48,금강대학교,금강대학교,일치
J,ART002220278,임혜정;정승석,동국대학교,『카타 우파니샤드』의 Puruṣa 개념에 대한 고찰,The Conception of Puruṣa in the Kaṭha Upaniṣad,인도철학,"브라만, 아트만, 푸루샤, 일원론, 미현현, 상키야, 베단타",42.0,1.0,인도철학회,2017,Apr. 30.,,49.0,,155.0,186.0,,10.32761/kjip.2017..49.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002220278,등재,2026-04-13,『카타 우파니샤드』의 Puruṣa 개념에 대한 고찰,동국대학교,4,제49집,48,동국대학교,동국대학교,일치
J,ART002220275,권서용,부산대학교,다르마키르티의 인과 이론__외계실재론과 유식론을 중심으로,Dharmakirti's Causal Theory: In the viewpoint of external realism and only consciousness,인도철학,"현실적 존재, 존재론적 원리, 논증인, 본질적 결합관계, 인과관계, 동일관계",22.0,0.0,인도철학회,2017,Apr. 30.,,49.0,,57.0,84.0,,10.32761/kjip.2017..49.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002220275,등재,2026-04-13,다르마키르티의 인과 이론__외계실재론과 유식론을 중심으로__,부산대학교,4,제49집,48,부산대학교,부산대학교,일치
J,ART002182073,박문성,가톨릭대학교,"Dīkṣā의 세 가지 이미지 - 들어가기, 정화하기, 봉헌하기 -","On Three Images of Dīkṣā: entering, purifying, dedicating",인도철학,"dīkṣā, 정화, 봉헌, 입문, 재생",33.0,1.0,인도철학회,2016,Dec. 31.,,48.0,,137.0,160.0,,10.32761/kjip.2016..48.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002182073,등재,2026-04-13,"Dīkṣā의 세 가지 이미지 - 들어가기, 정화하기, 봉헌하기 -",가톨릭대학교,12,제48집,47,가톨릭대학교,가톨릭대학교,일치
J,ART002138522,함형석,고려대학교 민족문화연구원,불교와 미맘사 사이에 끼인 상캬의 정체성 - Sāṃkhya-kārikā 제1～2송에 대한 Yuktidīpikā 주석에 등장하는 불교도․미맘사학파와의 논쟁 분석 -,The Identity of the Sāṃkhyas Sandwiched between Buddhists and the Mīmāṃsakas,인도철학,"상캬, 육띠디삐까, 베다제식, 불교, 미맘사",23.0,3.0,인도철학회,2016,Aug. 31.,,47.0,,5.0,33.0,,10.32761/kjip.2016..47.001,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002138522,등재,2026-04-13,불교와 미맘사 사이에 끼인 상캬의 정체성 - Sāṃkhya-kārikā 제1～2송에 대한 Yuktidīpikā 주석에 등장하는 불교도․미맘사학파와의 논쟁 분석 -,고려대학교,8,제47집,46,고려대학교,고려대학교,일치
J,ART002138523,황유원;정승석,동국대학교,요가수뜨라에서 옴(oṃ)의 의미와 자재신과의 관계,The Meaning of Oṃ and its Relationship with Īśvara in the Yogasūtra,인도철학,"요가수뜨라, 옴, 음송, 자재신, 지칭하는 말, 지칭 대상",19.0,2.0,인도철학회,2016,Aug. 31.,,47.0,,35.0,72.0,,10.32761/kjip.2016..47.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002138523,등재,2026-04-13,요가수뜨라에서 옴(oṃ)의 의미와 자재신과의 관계,동국대학교,8,제47집,46,동국대학교,동국대학교,일치
J,ART002138534,주명철,동방문화대학원대학교,켄 윌버 통합철학의 베단따 철학의 수용,Ken Willber's Integral philosophy acceptance of Vedānta philosophy,인도철학,"의식의 스펙트럼, 의식의 발달, 오장설, 세 가지 신체 이론",12.0,0.0,인도철학회,2016,Aug. 31.,,47.0,,229.0,257.0,,10.32761/kjip.2016..47.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002138534,등재,2026-04-13,켄 윌버 통합철학의 베단따 철학의 수용,동방문화대학원대학교,8,제47집,46,동방문화대학원대학교,동방문화대학원대학교,일치
J,ART002104118,안성두,서울대학교,보성론 I.154-155의 공성 해석과 관련된 몇 가지 문제들,Some problems on the Meaning of Ratnagotravibhāga I.154-155,인도철학,"보성론, 여래장, 진여, 공성, 중변분별론석, 우연적 때, 유식",43.0,6.0,인도철학회,2016,Apr. 30.,,46.0,,127.0,159.0,,10.32761/kjip.2016..46.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002104118,등재,2026-04-13,보성론 I.154-155의 공성 해석과 관련된 몇 가지 문제들,서울대학교,4,제46집,45,서울대학교,서울대학교,일치
J,ART002065657,야나로카,금강대학교,사회 갈등과 불교의 역할 - 스리랑카를 중심으로 -,Social Conflicts and the Role of Buddhism: Centering to Sri Lanka,인도철학,"사회갈등과 불교, 스리랑카 내전, 승가의 정치 참여, 내전과 승가의 역할",25.0,5.0,인도철학회,2015,Dec.,,45.0,,131.0,161.0,,10.32761/kjip.2015..45.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002065657,등재,2026-04-13,사회 갈등과 불교의 역할 - 스리랑카를 중심으로 -,금강대학교,12,제45집,44,서울대학교,서울대학교,보정적용
J,ART002065661,박금표,한국외국어대학교,벵골 신여성의 주체적 자각 양상,The Aspect of New Woman and Subjective Self-Awareness in Bengal,인도철학,"니루빠마 데비, 라스순다리 데비, 로께야 호세인, 벵골, 스와르나꾸마리 데비, 신여성, 인도",46.0,3.0,인도철학회,2015,Dec.,,45.0,,163.0,192.0,,10.32761/kjip.2015..45.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002065661,등재,2026-04-13,벵골 신여성의 주체적 자각 양상,한국외국어대학교,12,제45집,44,한국외국어대학교,한국외국어대학교,일치
J,ART002022080,안성두,서울대학교,『해심밀경』에 나타난 3성설의 해석과 후대 인도-티벳 전통에 끼친 영향,Three Nature Theory in Saṃdhinirmocanasūtra and its Influence on Indian and Tibetan Traditions,인도철학,"3성, 해심밀경, 스티라마티, 중변분별론, 중추적 모델, 발전적 모델, 他空說",75.0,10.0,인도철학회,2015,Aug.,,44.0,,75.0,126.0,,10.32761/kjip.2015..44.003,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002022080,등재,2026-04-13,『해심밀경』에 나타난 3성설의 해석과 후대 인도-티벳 전통에 끼친 영향,서울대학교,8,제44집,43,서울대학교,서울대학교,일치
J,ART002022050,박효엽,경북대학교,샹까라의 인중유과론(因中有果論)에 대한 한 해석,An Interpretation of Satkāryavāda in Śaṅkara,인도철학,"샹까라, 인중유과론, 원인과 결과, 인과관계, 의존관계, 수행론적 장치",21.0,2.0,인도철학회,2015,Aug.,,44.0,,45.0,73.0,,10.32761/kjip.2015..44.002,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002022050,등재,2026-04-13,샹까라의 인중유과론(因中有果論)에 대한 한 해석,경북대학교,8,제44집,43,경북대학교,경북대학교,일치
J,ART002022121,김진영,서강대학교 철학연구소,현대사회와 헬레나 노르베리 호지의 행복이론 - 라다크 사례와 행복의 경제학을 중심으로 -,The Economics of Happiness in Contemporary Society : Helena Norberg-Hodge with the Ladakh Localization of the Happiness Theory,인도철학,"행복, 지역화, 라다크, 헬레나 노르베르 호지, 오래된 미래, 행복의 경제학",21.0,1.0,인도철학회,2015,Aug.,,44.0,,161.0,189.0,,10.32761/kjip.2015..44.005,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002022121,등재,2026-04-13,현대사회와 헬레나 노르베리 호지의 행복이론 - 라다크 사례와 행복의 경제학을 중심으로 -,서강대학교,8,제44집,43,서강대학교,서강대학교,일치
J,ART002022145,김경래,동국대학교,The Advent of a Religious King to Sri Lankan Theravāda Tradition,The Advent of a Religious King to Sri Lankan Theravāda Tradition,인도철학,"mahā-sammata, Mahāsammata, Mahāvihāra, Pāli texts, Theravāda",32.0,1.0,인도철학회,2015,Aug.,,44.0,,223.0,247.0,,10.32761/kjip.2015..44.007,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002022145,등재,2026-04-13,The Advent of a Religious King to Sri Lankan Theravāda Tradition,동국대학교,8,제44집,43,동국대학교,동국대학교,일치
J,ART002022158,박청환,중앙승가대학교,Buddhist Meditation as Seen in the Pūrṇāvadāna,Buddhist Meditation as Seen in the Pūrṇāvadāna,인도철학,"narrative, Pūrṇāvadāna, meditation, miraculous power, arhat",14.0,0.0,인도철학회,2015,Aug.,,44.0,,249.0,273.0,,10.32761/kjip.2015..44.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002022158,등재,2026-04-13,Buddhist Meditation as Seen in the Pūrṇāvadāna,중앙승가대학교,8,제44집,43,중앙승가대학교,중앙승가대학교,일치
J,ART001987248,허남결,동국대학교,"웰빙(well-being)시대의 음식윤리 모색 - 불교적으로 먹고, 윤리적으로 살기의 일상적 실천 -",The Search for Food Ethics in the Age of Well-being : Eating in the Buddhist way and living ethically is the answer,인도철학,"음식윤리, 육식, 동물권리, 채식주의, 불교의 음식윤리문화, 중도주의적 음식윤리. 웰빙시대",82.0,8.0,인도철학회,2015,Apr.,,43.0,,277.0,310.0,,10.32761/kjip.2015..43.010,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001987248,등재,2026-04-13,"웰빙(well-being)시대의 음식윤리 모색 - 불교적으로 먹고, 윤리적으로 살기의 일상적 실천 -",동국대학교,4,제43집,42,동국대학교,동국대학교,일치
J,ART001987253,심준보,동국대학교,오키 마사히로(沖正弘)의 요가행법이 한국요가계에 미친 영향에 관한 연구,The Study On The Influence Of Oki Mashahiro's Yoga Practice To Korean Yoga,인도철학,"오키 마사히로, 수정체조, 한국요가, 현대요가, 오키요가",29.0,3.0,인도철학회,2015,Apr.,,43.0,,179.0,216.0,,10.32761/kjip.2015..43.007,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001987253,등재,2026-04-13,오키 마사히로(沖正弘)의 요가행법이 한국요가계에 미친 영향에 관한 연구,동국대학교,4,제43집,42,동국대학교,동국대학교,일치
J,ART001987251,임해영,성균관대학교,불교계 사회복지시설 종사자의 불교 경험에 관한 질적 사례연구 - 비불교인을 중심으로 -,A qualitative case study on Buddhist experiences of social welfare workers in Buddhist social welfare facilities : Focusing on non-Buddhists,인도철학,"불교 사회복지, 불교계 사회복지시설, 비불교인 종사자, 불교 경험, 질적 사례연구",24.0,2.0,인도철학회,2015,Apr.,,43.0,,217.0,253.0,,10.32761/kjip.2015..43.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001987251,등재,2026-04-13,불교계 사회복지시설 종사자의 불교 경험에 관한 질적 사례연구 - 비불교인을 중심으로 -,성균관대학교,4,제43집,42,성균관대학교,성균관대학교,일치
J,ART001987252,심재관,상지대학교,네팔本 Skandapurāṇa(adhyāya 163-165)에 나타난 스깐다 탄생신화 小考 - SPBh와 S1을 참고하여 -,A Note on the Birth of Skanda in Nepalese Skandapurāṇa(adhyāya 163-165),인도철학,"스깐다, 스깐다 탄생신화, 스깐다뿌라나, 뿌라나, 비판교정본, 네팔 산스크리트, 산스크리트 필사본",15.0,1.0,인도철학회,2015,Apr.,,43.0,,97.0,120.0,,10.32761/kjip.2015..43.004,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001987252,등재,2026-04-13,네팔本 Skandapurāṇa(adhyāya 163-165)에 나타난 스깐다 탄생신화 小考 - SPBh와 S1을 참고하여 -,상지대학교,4,제43집,42,상지대학교,상지대학교,일치
J,ART001987250,안필섭,동국대학교,고전요가에 수용된 반영설과 그 인식론적 의미,The Reflection Theory and Epistemological Meaning Contained in the Classical Yoga,인도철학,"요가경, 요가주, 반영설, 푸루샤, 프라크리티, 붓디",13.0,0.0,인도철학회,2015,Apr.,,43.0,,157.0,177.0,,10.32761/kjip.2015..43.006,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001987250,등재,2026-04-13,고전요가에 수용된 반영설과 그 인식론적 의미,동국대학교,4,제43집,42,동국대학교,동국대학교,일치
J,ART001987499,황순일,동국대학교,Saving Animals and Winning a War: Buddhist way of dealing with conflict,Saving Animals and Winning a War: Buddhist way of dealing with conflict,인도철학,"religious conflict, saving animals, Jātakas, Bhagavad-Gītā, Universal Morality, in-group morality",20.0,0.0,인도철학회,2015,Apr.,,43.0,,255.0,276.0,,10.32761/kjip.2015..43.009,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001987499,등재,2026-04-13,Saving Animals and Winning a War: Buddhist way of dealing with conflict,동국대학교,4,제43집,42,동국대학교,동국대학교,일치
J,ART001946282,이영진,금강대학교,최근의 불교학 연구동향으로 본 인도 필사본 연구의 중요성,The Increasing Importance of Indic Manuscripts in the field of Buddhist Studies,인도철학,"인도불교 사본, 네팔 사본, 중앙아시아 사본, 길기트 사본, 티벳 사본, 간다리 사본, 바미얀 사본",48.0,8.0,인도철학회,2014,Dec.,,42.0,,319.0,356.0,,10.32761/kjip.2014..42.011,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001946282,등재,2026-04-13,최근의 불교학 연구동향으로 본 인도 필사본 연구의 중요성,금강대학교,12,제42집,41,금강대학교,금강대학교,일치
J,ART001946190,박경준,동국대학교,<대지도론>에 나타난 대승의 염불과 선 ＿청화의 실상염불선과 관련하여＿,Recitation of the Buddha’s name and Seon Mahāyāna Tradition in the Mahāprajñāpāramitaśāstra,인도철학,"청화 선사, 염불선, 실상염불선, 대지도론, 중도실상, 염불삼매",17.0,7.0,인도철학회,2014,Dec.,,42.0,,231.0,259.0,,10.32761/kjip.2014..42.008,철학,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART001946190,등재,2026-04-13,<대지도론>에 나타난 대승의 염불과 선 ＿청화의 실상염불선과 관련하여＿,동국대학교,12,제42집,41,동국대학교,동국대학교,일치
