artiId,pub_year,pub_mon,통권,volume,categories,title_ko,title_en,authors
ART002954652,2002,02,2,11,철학,라마누자와 화이트헤드의 有機體的 宇宙論 비교 고찰,Organic Philosophy in Rāmānuja and A.N. Whitehead,이거룡(선문대학교)
ART002954661,2002,02,2,11,철학,佛教에 나타난 自殺에 대한 考察,A Review on Suicide in Buddhism _with a special focus on the Vinaya_,백도수(능인대학원대학교)
ART002954666,2002,02,2,11,철학,說一切有部와 經量部의 心體說에 관한 批判的一考,A critical thought on the Sarvāstivāda and Sautrāntika school’s theory of the body of mind,이동우(동국대학교)
ART002953537,1989,12,1,,철학,《魔女經》과 Sattavassāni-Dhitaro에 대하여,《魔女經》과 Sattavassāni-Dhitaro에 대하여,서성원(동국대학교)
ART002953538,1989,12,1,,철학,《바가바드 기타》에 나타난 힌두교의 사회윤리,《바가바드 기타》에 나타난 힌두교의 사회윤리 l,길희성(서강대학교)
ART002953544,1989,12,1,,철학,去來에 관한 空觀的 考察 < 月稱 의 中論釋 을 중심으로 >,去來에 관한 空觀的 考察 < 月稱 의 中論釋 을 중심으로 > l,이법산(동국대학교)
ART002953571,1989,12,1,,철학,자아나교의 윤리사상과 현대적 의의,자아나교의 윤리사상과 현대적 의의 l,곽만연(동아대학교)
ART002953572,1989,12,1,,철학,니시다철학의 베단타철학에 대한 비판,니시다철학의 베단타철학에 대한 비판 l,허우성(경희대학교)
ART002953582,1992,09,2,,철학,印度 와 東南 아시아의 라마야나,印度 와 東南 아시아의 라마야나 l,서행정(한국외국어대학교)
ART002953595,1992,09,2,,철학,不二一元論 과 中觀哲學 의 實在觀 _絕對論的 解釋 에 대한 檢討_,不二一元論 과 中觀哲學 의 實在觀 _絕對論的 解釋 에 대한 檢討_ l,이호근(강릉원주대학교)
ART002953597,1992,09,2,,철학,학문적 범어의 문장론 연구,학문적 범어의 문장론 연구 l,전재성
ART002953600,1992,09,2,,철학,GAUDAPĀDĪYA MĀṆḌŪKYA-KĀRIKĀ에서 第 4 意識(Turīya)에 對한 考察,GAUDAPĀDĪYA MĀṆḌŪKYA-KĀRIKĀ에서 第 4 意識(Turīya)에 對한 考察,문을식(서울불교대학원대학교)
ART002953601,1992,09,2,,철학,『바가바드기따』에 나타난 까르마요가의 윤리적 조명_불교윤리와 관련하여_,『바가바드기따』에 나타난 까르마요가의 윤리적 조명_불교윤리와 관련하여_ l,김호성(동국대학교)
ART002953608,1992,09,2,,철학,僧佉經과 六十科論의 문헌학적 의미,僧佉經과 六十科論의 문헌학적 의미 l,정승석(동국대학교)
ART002953670,1993,11,3,,철학,第一義空經 과 Vasubandhu,第一義空經 과 Vasubandhu,서성원(동국대학교)
ART002953682,1993,11,3,,철학,라마누자 체계에 있어서 이슈와라(Iśvara)와 세계의 관계,라마누자 체계에 있어서 이슈와라(Iśvara)와 세계의 관계,주명철(동방문화대학원대학교)
ART002953686,1993,11,3,,철학,가우다빠다의 不生說(ajāti-vāda),가우다빠다의 不生說(ajāti-vāda),문을식(서울불교대학원대학교)
ART002951605,2000,12,10,,철학,붓다의 般涅槃(parinibbāna)에 관한 고찰,붓다의 般涅槃(parinibbāna)에 관한 고찰,안양규(동국대학교)
ART002951610,2000,12,10,,철학,샹까라의 철학과 māyāvāda(幻影論)의 관계 비판―Brahmasūtra-Śaṅkarabhāṣya를 중심으로―,까라의 철학과 māyāvāda(幻影論)의 관계 비판―Brahmasūtra-Śaṅkarabhāṣya를 중심으로―,박영길(경북대학교)
ART002951611,2000,12,10,,철학,『中觀莊嚴論』 성립의 사상적 배경,『中觀莊嚴論』 성립의 사상적 배경 l,이태승(위덕대학교)
ART002951613,2000,12,10,,철학,新正理學派에 있어서 遍充(vyāpti)의 定義_위슈와나-타의 Nyāya-siddhānta-muktāvalī와 관련하여_,新正理學派에 있어서 遍充(vyāpti)의 定義_위슈와나-타의 Nyāya-siddhānta-muktāvalī와 관련하여_,이지수(동국대학교)
ART002951614,2001,12,1,11,철학,한국 인도철학계의 몇 가지 왜곡된 인식들,한국 인도철학계의 몇 가지 왜곡된 인식들 l,이지수(동국대학교)
ART002951619,2001,12,1,11,철학,"인드라, 영웅신으로서의 기능과 그 운명에 관하여: 뒤메질의 이론적 함의를 따라","인드라, 영웅신으로서의 기능과 그 운명에 관하여: 뒤메질의 이론적 함의를 따라 l",심재관(상지대학교)
ART002951616,2001,12,1,11,철학,힌두교 전통에 비춰 본 불교의 孝 문제,힌두교 전통에 비춰 본 불교의 孝 문제 l,김호성(동국대학교)
ART002951621,2001,12,1,11,철학,붓다의 입멸 과정과 그 해석: 說一切有部를 중심으로,붓다의 입멸 과정과 그 해석: 說一切有部를 중심으로 l,안양규(동국대학교)
ART002953576,1989,12,1,,철학,상캬哲學과 불교의 認識構造的 親和性 (I),상캬哲學과 불교의 認識構造的 親和性 (I),정승석(동국대학교)
ART002953713,1993,11,3,,철학,[논평] <학문적 범어의 문장론 연구>(전재성)에 있어서 몇 가지 문제점,[논평] <학문적 범어의 문장론 연구>(전재성)에 있어서 몇 가지 문제점 l,이지수(동국대학교)
ART002341759,2018,04,52,,철학,세친의 식전변설을 통해 본 식의 분화구조와 그 의의_‘허망분별’과 ‘자기인식’의 관계를 중심으로_,The Structure of Evolvement of Consciousness and Its Significance as Seen from Vasubandhu’s Theory of Vijñāna-Pariṇāma with a Special Focus on the relationship between Abhūtaparikalpa and Svasaṃvedana,김재권(동국대학교 인도철학불교학연구소)
ART002341761,2018,04,52,,철학,불교인식논리학에서 유사지각과 자증지 해석에 관한 지각 논쟁,Debate on Perception between Sued-Perception and Self-Awareness in the Buddhist Pramāṇa School,성청환(동국대학교)
ART002341763,2018,04,52,,철학,인도 신여성의 근대적 정체성: 간디와 사리(Sari),Modern Identity of New Women in India: Gandhi and Sari,박금표(한국외국어대학교)
ART002376724,2018,08,53,,철학,『大般涅槃經後分』 연구,A Study on Daebanyulbangyunghubun(大般涅槃經後分),김지영(동국대학교)
ART002376729,2018,08,53,,철학,『반야등론』 제9장의 선행 주체(pūrva-vyavasthita) 연구,A Study of a Preceding Subject(pūrva-vyavasthita): based on Prajñāpradīpa chp. 9,정상교(동국대학교(경주캠퍼스) 티벳대장경역경원)
ART002376731,2018,08,53,,철학,불교철학의 비존재와 비인식의 관계__『니야야빈두』 「위자비량」과 다르못타라의 주석을 중심으로__,The Relatedness between abhāva and anupalabdhi in Svārthānumānaparicchedaḥ of Nyāyabindu and Dharmottara’s ṭīkā,박기열(금강대학교 불교문화연구소)
ART002376735,2018,08,53,,철학,불교의 유식설과 결별한 쉬바교 재인식학파의 자기인식,Self-awareness of Śaiva Pratyabhijñā Departed from Buddhist Yogācāra Doctrine,구효정(동국대학교) ; 정승석(동국대학교)
ART002376740,2018,08,53,,철학,에띠엔 라모뜨의 『대지도론』 번역과 주석에 대한 소고 (II)__제1권 2장과 3장을 중심으로__,A Consideration on the Étienne Lamotte’s Annotated Translation of the 『大智度論』 (Mahāprajñāpāramitāśāstra) (Ⅱ),박청환(동국대학교)
ART002299151,2017,12,51,,철학,불이론 쉬바파 탄트라에 나타난 쿤달리니의 원형 연구__『탄트라의 정수(精髓)』(Tantrasāra)의 제 5장을 중심으로__,Mind The Study on The Original Form of Kuṇḍalinī in Non-dual Śaiva Tantra: Based on The Fifth Chapter of Tantrasāra,심준보(금강대학교 불교문화연구소)
ART002299186,2017,12,51,,철학,무아에 대한 형이상학적 해석의 양상들__니까야(Nikāya)에 나타나는 ‘실천적 무아’와 비교를 위한 시론__,On the Metaphysical Interpretations of Selflessness (Anattan),임승택(경북대학교)
ART002220273,2017,04,49,,철학,초기 유식사상의 이숙개념에 보이는 인과론의 특징,Characteristic of the Causality Theory as Shown in the Early Vijñaptimātravāda’s Concept of “Ripening” (vipāka),김재권(능인대학원대학교)
ART002220274,2017,04,49,,철학,인식의 ‘등불 비유’에 관한 해석 논쟁__실재의 내속성과 변충의 동일성 비교를 중심으로__,The Argument on the Interpretation on the Metaphor of a Lamp on Cognition : focusing on the comparision of inherence(samavāya) of reality and identity(tādātmya) of accompaniment(vyāpti),박기열(연세대학교)
ART002220275,2017,04,49,,철학,다르마키르티의 인과 이론__외계실재론과 유식론을 중심으로__,Dharmakirti's Causal Theory: In the viewpoint of external realism and only consciousness,권서용(부산대학교)
ART002220276,2017,04,49,,철학,일곱 가지 금강구의 상호 관계(anuśleṣa)에 대한 옥 로댄쎄랍의 이해,rNgog Blo ldan shes rab’s Understanding of the Anuśleṣa between Each Topic of the Seven Vajrapadas,차상엽(금강대학교)
ART002220278,2017,04,49,,철학,『카타 우파니샤드』의 Puruṣa 개념에 대한 고찰,The Conception of Puruṣa in the Kaṭha Upaniṣad,임혜정(동국대학교) ; 정승석(동국대학교)
ART002220284,2017,04,49,,철학,인도 나식(Nāsik) 석굴사원(石窟寺院) 시론,A Study on India Nāsik Cave Temple,김선희(동국대학교)
ART002252803,2017,08,50,,철학,Tantrāloka에서 직관(prātibha)과 수습(bhāvanā)의 문제,Intuition(Prātibha) vs the Gradual Identification(Bhāvanā) in the Tantrāloka,손경록(동국대학교) ; 정승석(동국대학교)
ART002252812,2017,08,50,,철학,스와라 호흡(svara prāṇāyāma)과 스트레스의 상관성에 대한 연구,A Study on the Correlation between Svara Prāṇāyāma and Stress,김재민(동국대학교) ; 김동환(녹십자 의료재단 진단의학부)
ART002252814,2017,08,50,,철학,간디의 교육철학과 진정한 행복__인성교육과 행복철학의 시사점 도출을 위한 시론__,The Gandhi's Educational Philosophy and True Happiness: In terms of philosophical education methodology,김진영(서강대학교 철학연구소)
ART002252816,2017,08,50,,철학,『카타 우파니샤드』의 행복치유론에 대하여__베단타적 해석을 중심으로__,Theory of Happiness and Healing in Kaṭha Upaniṣad: Focused on Vedāntic Interpretation,김호성(동국대학교)
ART002252820,2017,08,50,,철학,『십지경』 「서품」의 게송: 7세기 산스크리트 사본을 통한 교정과 제안,The Verses in the Nidānaparivarta of the Daśabhūmikasūtra: their corrections and suggestions based on the seventh century Sanskrit manuscript,이영진(금강대학교)
ART002252822,2017,08,50,,철학,유식학파의 중도 개념 재검토__『중변분별론』을 중심으로__,A Re-examination on the Middle Way Conception of Vijñānavāda: Centering on the Madhyantavibhagabhasya,남수영(동국대학교)
ART002252824,2017,08,50,,철학,"각천(覺天, Buddhadeva)의 사상적 경향성 연구",Research on the Ideological Tendency of Buddhadeva,황정일(동국대학교 전자불전문화콘텐츠연구소)
ART002104103,2016,04,46,,철학,함석헌의 『바가바드 기타』 주석에 나타나는 인용 모음 주석법의 재해석,Reinterpretation of the Commentarial Method of Collecting Quotations: in Ham Seok-heon’s Commentary on the Bhagavad Gītā,나혜숙(서강대학교)
ART002104118,2016,04,46,,철학,보성론 I.154-155의 공성 해석과 관련된 몇 가지 문제들,Some problems on the Meaning of Ratnagotravibhāga I.154-155,안성두(서울대학교)
ART002541008,2019,12,57,,철학,힌두교도의 이중적 생태의식에 미친 아드바이따 베단따의 영향,An Influence of Advaita Vedānta on the Hindu’s Two-faced Eco-consciousness,박효엽(경북대학교)
ART002541054,2019,12,57,,철학,"자이나교의 일체지자(一切知者, sarvajña) 명상__고전 명상에서 탄트라적 변용에 이르기까지__",A Study on the Meditation of Sarvajña(Omniscient) in Jainism: From Orthodox Meditation to Tantric One,양영순(동국대학교)
ART002541068,2019,12,57,,철학,불전과 Mahābhārata에 수용된 Rāmāyaṇa의 소재,The Themes of Rāmāyaṇa Embraced in Buddhist Texts and Mahābhārata,정승석(동국대학교)
ART002541088,2019,12,57,,철학,<보리도차제대론>에 나타나는 중관파의 불공의 승법과 이제설의 관계,On The Relationship between The Distinguishing Teaching of Madhyamaka and The Theory of Two Truths in Tsong-kha-pa’s Lam Rim Chen Mo,이태승(위덕대학교)
ART002541180,2019,12,57,,철학,"공성증득을 통한 여래장 이해__갤찹제의 <보성론> 주석서 (Theg pa chen po rgyud bla ma’i ṭīkā) 게송 Ⅰ-154, 155 중심으로__","A Study on the Interpretation of Tathāgatagarbha as Equal to the Emptiness: Based on Ratnagotravibhāga Commentary Verse Ⅰ-154,155",박경미(동국대학교)
ART002582658,2020,04,58,,철학,초기 유가행파의 공성 이해와 그 전개,The Understanding of the Concept “Emptiness” by the Early Yogācāra School and Its Development,김재권(능인대학원대학교)
ART002582662,2020,04,58,,철학,인식의 인과관계를 통해 살펴본 의지각의 발생 과정,The Process of Mānasa-pratyakṣa through Causality of Perception,양현희(동국대학교)
ART002582691,2020,04,58,,철학,요가철학에서 4종 등지의 인식 대상,Object of Pramāņa for Samāpatti in Yoga Philosophy,안필섭(동국대학교)
ART002582692,2020,04,58,,철학,막스 뮐러의 인종주의적 베다 해석과 오리엔탈리즘,Max Müller's Racist Vedic Interpretations and Orientalism,김진영(서강대학교 철학연구소)
ART002496262,2019,08,56,,철학,원효의 외도(tīrthaka) 비판에 관한 고찰 - 『기신론소기』 중 眞如自性 관련 四句 분석을 중심으로 -,Contemplation on Wonhyo’s Examination of the Opponent Schools: Focusing on the analysis of four alternatives(catuṣkoti) in the description on tathatā-svabhāva* in his commentaries on the Awakening of Faith in Mahāyana,박기열(금강대학교 불교문화연구소)
ART002496275,2019,08,56,,철학,초기 인도불교에서의 제법무아와 열반,Sabbe Dhammā Anattā and Nirvāṇa in Early Indian Buddhism,김한상(한국외국어대학교)
ART002496285,2019,08,56,,철학,『탄트라정수(Tantrasāra)』 제11장에 나타난 샥티파타(śaktipāta)의 고찰,The Study on Śaktipāta in Chapter 11 of Tantrasāra,심준보(금강대학교 불교문화연구소)
ART002461211,2019,04,55,,철학,지넨드라붓디의 ‘니야야 학파의 직접지각 정의’에 대한 검증,Examination on pratyakṣa of Nyāya school in Jinendrabuddhi’s Pramāṇasamuccayaṭīkā,박기열(금강대학교 불교문화연구소)
ART002461219,2019,04,55,,철학,정려의 구성요소를 둘러싼 여러 학파의 해석 (1)__행복의 실체 논쟁을 중심으로__,On the Interpretation of the Factor of Dhyāna,김성철(금강대학교)
ART002461229,2019,04,55,,철학,菩薩十地와 ‘淸淨’의 의미__『十地經論』을 중심으로__,The meaning of Bodhisattva’s ten stages and Viśuddhi,이경희(동국대학교 불교문화연구원)
ART002421621,2018,12,54,,철학,관정의례(灌頂儀禮)의 변천에 관한 고찰,A Study on the Development of Abhisekha Ritual,국광희(동국대학교 인도철학과 대학원) ; 정성준(동국대학교 불교학술원)
ART002421673,2018,12,54,,철학,자이니즘의 paramāṇu와 pradeśa에 관하여,On paramāṇu and pradeśa in Jaina Philosophy,이규완(경상대학교 인문학연구소)
ART002421696,2018,12,54,,철학,대·소본 『반야심경』의 비교를 통한반야바라밀다주 고찰,A Study on whether or not the Prajñāpāramitā is a Spell through the Comparison of the Large Heart sutra version and Small Heart Sutra version,이태승(위덕대학교)
ART002421737,2018,12,54,,철학,Intellectual History: Pivoting on Historicity in Philosophy_An Example from Buddhism_,Intellectual History: Pivoting on Historicity in Philosophy_An Example from Buddhism_,조석효(고려대학교)
ART002065657,2015,12,45,,철학,사회 갈등과 불교의 역할 - 스리랑카를 중심으로 -,Social Conflicts and the Role of Buddhism: Centering to Sri Lanka,야나로카(금강대학교)
ART002065661,2015,12,45,,철학,벵골 신여성의 주체적 자각 양상,The Aspect of New Woman and Subjective Self-Awareness in Bengal,박금표(한국외국어대학교)
ART002665410,2020,12,60,,철학,원효의 정토사상과 범본 『무량수경』1: 왕생자를 중심으로,Wŏnhyo’s Thought on Pure Land Buddhism and Muryangsu- gyŏng(Larger Sukhāvatīvyūha-sūtra) in Sanskrit Version 1: focused on the attainer of Land of Bliss(Sukhāvatī),김호성(동국대학교)
ART002665471,2020,12,60,,철학,고전 산스크리트 희곡 수사법에 관한 일고찰: 『나가난다』의 적용례 분석을 중심으로,A Brief Study on Practical Application of Alaṃkāra in Sanskrit Literature: Focused on the examples in the verses of the Nāgānanda,류현정(서울대학교)
ART002618586,2020,08,59,,철학,『안반수의경』의 수식관(數息觀)과 요가의 조식(調息),The Ānapānasati of Buddhism and the Prāṇāyāma of Yoga,최현성(동국대학교) ; 정승석(동국대학교)
ART002618759,2020,08,59,,철학,『사르바다르샤나상그라하』(Sarvadarśanasaṅgraha) 제13장 「빠니니다르샤나」(Pāṇinidarśana)의 연구 (Ⅰ): 문법학은 어떻게 다르샤나가 될 수 있는가?,A Study of the Pāṇinidarśana Chapter of the Sarvadarśanasaṅgraha (I): How Can Vyākaraṇa Become a Darśana?,박수영(동국대학교)
ART002138522,2016,08,47,,철학,불교와 미맘사 사이에 끼인 상캬의 정체성 - Sāṃkhya-kārikā 제1～2송에 대한 Yuktidīpikā 주석에 등장하는 불교도․미맘사학파와의 논쟁 분석 -,The Identity of the Sāṃkhyas Sandwiched between Buddhists and the Mīmāṃsakas,함형석(고려대학교 민족문화연구원)
ART002138523,2016,08,47,,철학,요가수뜨라에서 옴(oṃ)의 의미와 자재신과의 관계,The Meaning of Oṃ and its Relationship with Īśvara in the Yogasūtra,황유원(동국대학교) ; 정승석(동국대학교)
ART002138530,2016,08,47,,철학,독자부 및 정량부의 유위상(有爲相) 체계에 관하여 - 『중론』 제7장을 중심으로 -,The Saṃskṛta - lakṣaṇa(conditioned elements) System of Vātsīputrīya & Sāṃmitīya : Based on Madhyamakakārikā chapter 7,정상교(도쿄대학 대학원 인도철학-불교학과 박사)
ART002138534,2016,08,47,,철학,켄 윌버 통합철학의 베단따 철학의 수용,Ken Willber's Integral philosophy acceptance of Vedānta philosophy,주명철(동방문화대학원대학교)
ART002182073,2016,12,48,,철학,"Dīkṣā의 세 가지 이미지 - 들어가기, 정화하기, 봉헌하기 -","On Three Images of Dīkṣā: entering, purifying, dedicating",박문성(가톨릭대학교)
ART002750207,2021,08,62,,철학,인도철학에서 텍스트 재사용 사례 분석__ ‘가고 있는 나무’ 모티프를 중심으로 __,A Case of Seeing Moving Trees: An Analysis of Textual Reuse in Indian Philosophy,조율희(전남대학교)
ART002750214,2021,08,62,,철학,고전요가의 ‘śabda’(말)에 대한 관점__Yogabhāṣya를 중심으로__,Classical Yoga System’s Perspectives on Words: Focused on the Yogabhāṣya,손경록(동국대학교)
ART002750226,2021,08,62,,철학,힌두교의 개혁과 박띠즘,Hindu Reform Movement and Bhaktism,최지연(한국외국어대학교 인도연구소)
ART002951081,1994,11,4,,철학,무아와 윤회의 양립 문제,무아와 윤회의 양립 문제 l,정승석(동국대학교)
ART002951283,1997,12,7,,철학,초기 우파니샤드의 명상 개념 Ⅰ_우파사나(upāsana)를 중심으로_,초기 우파니샤드의 명상 개념 Ⅰ_우파사나(upāsana)를 중심으로_,김호성(동국대학교)
ART002951284,1997,12,7,,철학,브라흐마 수뜨라 ‘catuḥsūtrī’에 대한 샹까라의 해석 (Ⅰ),브라흐마 수뜨라 ‘catuḥsūtrī’에 대한 샹까라의 해석 (Ⅰ),이지수(동국대학교)
ART002951290,1997,12,7,,철학,[번역] 吐蕃王國佛敎史年代考 _ 야마구치 즈이호(山口瑞鳳),[번역] 吐蕃王國佛敎史年代考 _ 야마구치 즈이호(山口瑞鳳) l,이태승(위덕대학교)
ART002951324,1999,12,9,,철학,古典 상-캬의 哲學 (Ⅰ) ─『상-캬․까-리까-(數論頌)』를 중심으로─,古典 상-캬의 哲學 (Ⅰ) ─『상-캬․까-리까-(數論頌)』를 중심으로─ l,이지수(동국대학교)
ART002951607,2000,12,10,,철학,우파니샤드와 팔리 경전에 나타난 Nāma-rūpa의 개념,우파니샤드와 팔리 경전에 나타난 Nāma-rūpa의 개념,김삼묵(California Institute of Integral Studies)
ART002951608,2000,12,10,,철학,『이샤 우파니샤드』에 대한 샹카라와 오로빈도의 해석 비교,『이샤 우파니샤드』에 대한 샹카라와 오로빈도의 해석 비교 l,김호성(동국대학교)
ART002951623,2001,12,1,11,철학,초기불교의 경전에 나타난 사마타와 위빠싸나,초기불교의 경전에 나타난 사마타와 위빠싸나 l,임승택(경북대학교)
ART002954543,2002,08,1,12,철학,대승空有논쟁의 진실과 허상 _논쟁의 사상적 배경을 중심으로_,Truth and Virtual Image of Mahāyāna’s Controversy of Śūnya(空) and Vijñāna(識),이현옥(동국대학교)
ART002954616,2002,02,2,11,철학,「 大智度論 」의 四悉檀 ( Siddh ā nta )( I ),Les Quatre Siddhānta dans le Mahāprajñāpāramitā-śāstra (Ⅰ),서성원(동국대학교)
ART002954641,2002,02,2,11,철학,清辯의 緣起語義解釋,Bhāvaviveka’s Interpretation on the term Pratītyasamutpāda,이태승(위덕대학교)
ART002954657,2002,02,2,11,철학,율장에 나타난‘不同住(nānāsaṃvāsaka)’에 관하여,On nānāsaṃvāsaka in the Vinaya texts,이자랑(동국대학교)
ART002796793,2021,12,63,,철학,무량수경 제22원의 번역 문제__범본 및 한역의 대조를 중심으로__,Some Problems on the Translation of the 22nd Vow in the Longer Sukhāvatīvyūha Sutra: Focused on the Comparison between Sanskrit Version and Chinese Version,김호성(동국대학교)
ART002796797,2021,12,63,,철학,인식의 모호함이 향하는 문학적 귀결__영화 <버닝>에 대한 단상들__,From the Ambiguity of Perception to Literary Conclusion: Thoughts on the movie “Burning”,류현정(서울대학교)
ART002710631,2021,04,61,,철학,빠알리어 동사어간을 만드는 활용문자에 관한 연구 _『목갈라나 문법』과 『깟짜야나 문법』의 규칙을 중심으로_,A Study of Conjugational Sign(Vikaraṇa) in Pāli Grammar with reference to Moggallāna-Vyākaraṇa and Kaccāyana-Vyākaraṇa,김서리(동국대학교)
ART002711192,2021,04,61,,철학,율장에 언급된 실수마라(失守摩羅)의 연원과 변용,Sources and Modifications of Śiśumāra Mentioned in Vinaya-piṭaka,김영호(동국대학교 인도철학불교학연구소) ; 정승석(동국대학교)
ART001658537,2012,04,34,,철학,Karma-yoni 개념의 상키야 철학적 적용과 유래,Application and Origin of Sāṃkhya Philosophy on the Concept of Karma-yoni,이영석(동국대학교)
ART001223979,2008,02,24,,철학,『파피용』과 힌두철학_ ‘고통의 반복과 그 탈출’에 관한 전략 읽기,Le Papillon Des Étoiles and Hindu Philosophy: Reading Strategy on ‘Repetition of Suffering and Escape from Suffering’,박효엽(경북대학교)
ART001476680,2010,08,29,,철학,翻梵語의 원어 착란 사례,An Example of Misunderstanding Original Words in the Sanskrit-Chinese Translation,정승석(동국대학교)
ART001476682,2010,08,29,,철학,동음이의 음역어의 난맥상 분석 : 가라를 중심으로,An Analysis on the Chaotic Aspect of Original Words and Meaning of the Transliterated Terms in Chinese Buddhist Texts: The Case of Gara Pronounced in Korean,김미숙(동국대학교)
ART001476688,2010,08,29,,철학,근대 힌두여성과 사띠(Sati) 담론의 형성,A Study on the Formation of Hindu Women's Discourse on ‘Sati(burning widow)’ in Modern India,김진영(동국대학교)
ART001476692,2010,08,29,,철학,초기불교의 번뇌,Defilements in Early Buddhism,김재성(서울불교대학원대학교)
ART001476693,2010,08,29,,철학,철학용어의 의미 만들기 : 인도의 니룩따(nirukta)전통과 냐야바샤(Nyāyabhāṣya)에서 설명된 ‘jāti’의 경우,Make Meaning for Philosophical Terms: The Case of ‘jāti’ Explained in the Nyāyabhāṣya,강성용(서울대학교)
ART001476698,2010,08,29,,철학,‘keśa : 눈병 걸린 자에게 나타나는 머리카락’ 비유에 관한 고찰,The Inquiry of the Metaphor of the 'Keśādi appearing to the Taimirika',김성옥(동국대학교)
ART001424040,2010,02,28,,철학,깔리다싸(Kālidāsa)의 서정시에 나타난 비유 고찰_인도철학적인 의미를 중심으로,Study on Metaphor Reflected in Kālidāsa's Lyrical Poems : With Special Reference to the Meaning of Indian Philosophy,임근동(한국외국어대학교)
ART001424070,2010,02,28,,철학,위빠사나 명상 수행을 통한 공성의 이해,Comprehension of the doctrine of Voidness(suññata) in the Light of the Vipassanā Meditation,이은주(한국외국어대학교)
ART001424072,2010,02,28,,철학,초기 부파불교에서의 비유와 열반_upādi 또는 upadhi 개념을 중심으로,Metaphor and Nirvana in the Early Buddhist Canon,황순일(동국대학교)
ART001424073,2010,02,28,,철학,자아(self)와 개인(person)에 대한 정의 고찰_초기불교를 중심으로,Some Thoughts on the Definition of Self and Person : Centered on Early Buddhism,최경아(동국대학교)
ART001424076,2010,02,28,,철학,초기 漢譯 불전에서 원어의 변용 사례_Bhadraka와 Āḷavaka를 중심으로,An Example of Transfiguration of the Original Word in Buddhist Texts Translated Early into Chinese : Focused on Bhadraka and Āḷavaka,정승석(동국대학교)
ART001424080,2010,02,28,,철학,불교철학에 있어 학파적 복합성과 독단성(1)_世親의 唯識二十論에서의 외계대상 비판의 경우,An Investigation into Vasubandhu's Criticism of An External Object in Viṃśatikā,권오민(경상대학교)
ART001424081,2010,02,28,,철학,진언집 梵字 한글음역 대응 한자음의 연원과 그 해석,A Research into the Origin and Explanation of the Chinese Transliteration of Sanskrit Letters in Korean ‘Jin-eon-jip’,이태승(위덕대학교)
ART001511016,2010,12,30,,철학,한역 중아함경 상당 산스크리트 사본 잔엽들 : 조사 현황과 전망,The Present State of Research and the Prospect for Sanskrit Fragments about Madhyamāgama(Zhong-ahanjing),정진일(독일굇팅겐불교산스크리트사전편찬소)
ART001726599,2012,12,36,,철학,「삼장가타」에 대한 규기의 해석,Kuigi's Interpretation on Hyunjang's Gāthā,박인성(동국대학교)
ART001726601,2012,12,36,,철학,우슈니샤의 번역 용례와 도상학적 상징 분석,An Inquiry into the Iconographical Symbol and Translated Terms of Uṣṇīṣa,김미숙(동국대학교)
ART001726602,2012,12,36,,철학,"법에 대한 갈애(Dharmatṛṣṇā): 보살은 집착하는가(abhiniviśate), 집착하지 않는가(nābhiniviśate)?",Craving to Teachings(dharmatṛṣṇā) : Does a Bodhisattva cling to teachings or not?,이영진(금강대학교)
ART001726615,2012,12,36,,철학,『목갈라나 문법』(Moggallāna-vyākaraṇa)의 체계성 고찰,A Study on the Systemicity of Moggallāna-vyākaraṇa,김서리(동국대학교)
ART001618786,2011,12,33,,철학,금강저의 인도 신화적 기원과 상징적 원형,Indian Mythical Origin and Symbolic Archetype of Vajra,김미숙(동국대학교)
ART001618793,2011,12,33,,철학,께나우파니샤드 연구 : 샹까라의 주석을 통한 브라흐만에 대한 고찰,The Kena Upaniṣad: A study of the Brahman through the Commentary of Śaṁkara,임근동(한국외국어대학교)
ART001618809,2011,12,33,,철학,하리바드라의 Abhisamayālaṅkārālokā에 나타난 논서의 시작(Śāstrārambha),The Śāstrārambha(beginning of treaties) of Abhisamayālaṅkārālokā,이영진(금강대학교)
ART001764349,2013,04,37,,철학,요가행자의 수행과 범행의 범위,The Practice for the Yogin and the Limit of Continence,안필섭(동국대학교)
ART001764353,2013,04,37,,철학,사별가족상담을 위한 불교적 방안 연구,A Study of the Buddhist Grief-Counselling for the Bereaved,이남경(동국대학교)
